26004	39223
26016	39273
26028	39324
26040	39374
26052	39424
26064	39472
26076	39521
26088	39571
26100	39620
26112	39669
26124	39716
26136	39763
26148	39817
26160	39901
26172	39949
26184	39997
26196	40056
26208	40139
26220	40216
26232	40270
26244	40319
26256	40367
26268	40415
26280	40486
26292	40537
26304	40585
26316	40642
26328	40715
26340	40791
26352	40871
26364	40962
26376	41036
26388	41143
26400	41238
26412	41330
26424	41456
26436	41539
26448	41596
26460	41649
26472	41712
26484	41779
26496	41848
26508	41919
26520	41999
26532	42072
26544	42142
26556	42193
26568	42261
26580	42322
26592	42378
26604	42445
26616	42516
26628	42574
26640	42623
26652	42669
26664	42716
26676	42765
26688	42813
26700	42862
26712	42922
26724	42989
26736	43054
26748	43108
26760	43181
26772	43240
26784	43310
26796	43373
26808	43430
26820	43527
26832	43606
26844	43681
26856	43731
26868	43779
26880	43828
26892	43879
26904	43929
26916	43980
26928	44030
26940	44078
26952	44126
26964	44194
26976	44259
26988	44316
27000	44366
27012	44431
27024	44499
27036	44557
27048	44607
27060	44656
27072	44705
27084	44775
27096	44847
27108	44924
27120	44984
27132	45037
27144	45091
27156	45157
27168	45232
27180	45307
27192	45359
27204	45411
27216	45461
27228	45509
27240	45560
27252	45613
27264	45684
27276	45755
27288	45814
27300	45867
27312	45921
27324	45972
27336	46025
27348	46076
27360	46127
27372	46180
27384	46232
27396	46282
27408	46332
27420	46382
27432	46432
27444	46485
27456	46537
27468	46589
27480	46639
27492	46689
27504	46740
27516	46790
27528	46843
27540	46895
27552	46947
27564	46999
27576	47051
27588	47105
27600	47157
27612	47209
27624	47262
27636	47313
27648	47368
27660	47423
27672	47479
27684	47533
27696	47591
27708	47647
27720	47704
27732	47763
27744	47814
27756	47868
27768	47921
27780	47974
27792	48026
27804	48077
27816	48128
27828	48179
27840	48230
27852	48283
27864	48336
27876	48389
27888	48442
27900	48494
27912	48546
27924	48599
27936	48651
27948	48705
27960	48757
27972	48810
27984	48864
27996	48917
28008	48971
28020	49029
28032	49083
28044	49140
28056	49193
28068	49250
28080	49303
28092	49357
28104	49412
28116	49468
28128	49524
28140	49580
28152	49633
28164	49690
28176	49749
28188	49810
28200	49873
28212	49948
28224	50011
28236	50073
28248	50138
28260	50199
28272	50264
28284	50329
28296	50389
28308	50474
28320	50538
28332	50594
28344	50649
28356	50707
28368	50762
28380	50816
28392	50872
28404	50929
28416	50984
28428	51041
28440	51097
28452	51152
28464	51209
28476	51264
28488	51323
28500	51381
28512	51437
28524	51492
28536	51545
28548	51600
28560	51658
28572	51718
28584	51783
28596	51850
28608	51919
28620	51974
28632	52028
28644	52085
28656	52145
28668	52201
28680	52257
28692	52314
28704	52371
28716	52427
28728	52481
28740	52538
28752	52595
28764	52649
28776	52702
28788	52757
28800	52812
28812	52868
28824	52926
28836	52983
28848	53039
28860	53097
28872	53154
28884	53211
28896	53266
28908	53321
28920	53378
28932	53434
28944	53489
28956	53547
28968	53602
28980	53657
28992	53713
29004	53768
29016	53825
